year,date,n_universe,corr_model,effn_model,corr_random,effn_random,corr_full,effn_full
2016,2016-08-08,479,0.3447664081279983,2.6488095390068906,0.29907259980189316,3.028870414399754,0.33775584953025245,2.948648648343725
2016,2016-08-15,479,0.3487469378634581,2.6225409055549513,0.34144869508414316,2.801909212303427,0.32400636133513855,3.072974337604028
2016,2016-08-22,479,0.27602075335079795,3.202872687945447,0.3337318732164381,2.7893232838784625,0.32167299633431995,3.0951211716873517
2016,2016-08-29,479,0.2451245013256522,3.5352143875019513,0.3315197464147417,2.88194174927931,0.3230023353883442,3.0824649535773445
2016,2016-09-06,479,0.2766156106703883,3.1970859953867277,0.3048485737056892,3.045148267141374,0.3313326908862287,3.0054519857072743
2016,2016-09-13,479,0.31690781953281094,2.8484962179312183,0.3680485881029062,2.567390506243113,0.37327002684894534,2.6696677993231663
2016,2016-09-20,479,0.36588171870204544,2.5151687768572453,0.3633389816666429,2.5713404118934227,0.38907231254499614,2.5618183700412835
2016,2016-09-27,479,0.2697151421632204,3.26552593840791,0.32564459630527864,2.829211108201318,0.30372405437098715,3.276779852993101
2016,2016-10-04,479,0.2127885180063578,3.9659075971586506,0.3013489562965157,2.9958987719013708,0.29629275687374945,3.3583883174407454
2016,2016-10-11,479,0.2496822132464997,3.4819171540553984,0.27807851676707396,3.2249016645559934,0.277991624115471,3.5778309914899538
2016,2016-10-18,479,0.27969185013190134,3.1674913257358153,0.26906761875633206,3.3372150188876497,0.2907257696649952,3.42223724853809
2016,2016-10-25,479,0.28212064615936905,3.144509580516549,0.3038260488094016,2.974162021047391,0.29196547830310554,3.4078095374023145
2016,2016-11-01,479,0.28469290452129364,3.120531211145127,0.28914263598548456,3.117187642928834,0.2799819767622402,3.552585330058228
2016,2016-11-08,479,0.28453884633198795,3.12195702833435,0.2895692009080724,3.1134772496825724,0.3063930161643123,3.2484296954454845
2016,2016-11-15,479,0.23187354226081106,3.699868650790056,0.26384491330193605,3.369500439239528,0.2592710596397657,3.8340990462971845
2016,2016-11-22,479,0.19383313752504325,4.27092199651708,0.2595287963642432,3.4037400784562477,0.25734104345499464,3.8626222894534608
2016,2016-11-30,479,0.25777656128547205,3.3911210516508303,0.24916919672298907,3.545608078978714,0.2543466980576521,3.907724776313449
2016,2016-12-07,479,0.2759294526584453,3.203762703698373,0.24383834144509323,3.603373795485031,0.24668083275324248,4.028140198706753
2016,2016-12-14,479,0.22665235785312146,3.7690373138048736,0.18243251904700897,4.512464368078057,0.17677933289708359,5.602305035086265
2016,2016-12-21,479,0.19712604850904042,4.214612341042871,0.16823526636344668,4.8392398513391095,0.1707043032319724,5.799266189667208
