Date,Close
2000-06-09,79.08384704589844
2000-06-12,76.55316162109375
2000-06-13,79.5056381225586
2000-06-14,77.71305084228516
2000-06-15,79.08384704589844
2000-06-16,79.5056381225586
2000-06-19,82.66895294189453
2000-06-20,82.3526611328125
2000-06-21,83.4070816040039
2000-06-22,80.34921264648438
2000-06-23,77.18587493896484
2000-06-26,79.29473876953125
2000-06-27,78.34574890136719
2000-06-28,79.29473876953125
2000-06-29,77.304443359375
2000-06-30,78.82022857666016
2000-07-03,80.34921264648438
2000-07-05,77.23856353759766
2000-07-06,79.29473876953125
2000-07-07,80.92914581298828
2000-07-10,79.70333862304688
2000-07-11,80.13829803466797
2000-07-12,82.03630065917969
2000-07-13,83.09075927734375
2000-07-14,84.88335418701172
2000-07-17,85.83235168457031
2000-07-18,83.93433380126953
2000-07-19,82.03630065917969
2000-07-20,84.67245483398438
2000-07-21,81.82543182373047
2000-07-24,80.13829803466797
2000-07-25,80.77100372314453
2000-07-26,80.66555786132812
2000-07-27,77.50216674804688
2000-07-28,73.28437042236328
2000-07-31,75.44598388671875
2000-08-01,74.44427490234375
2000-08-02,73.1261978149414
2000-08-03,76.28956604003906
2000-08-04,76.02595520019531
2000-08-07,77.81856536865234
2000-08-08,79.40016174316406
2000-08-09,77.291259765625
2000-08-10,75.76234436035156
2000-08-11,76.81678771972656
2000-08-14,78.45121765136719
2000-08-15,78.45121765136719
2000-08-16,79.24201202392578
2000-08-17,80.77100372314453
2000-08-18,80.34921264648438
2000-08-21,80.56009674072266
2000-08-22,80.56009674072266
2000-08-23,81.87814331054688
2000-08-24,83.14352416992188
2000-08-25,82.69535827636719
2000-08-28,83.09075927734375
2000-08-29,83.51252746582031
2000-08-30,83.4070816040039
2000-08-31,85.72686004638672
2000-09-01,86.57046508789062
2000-09-05,83.93433380126953
2000-09-06,80.98184967041016
2000-09-07,82.77442932128906
2000-09-08,80.24372863769531
2000-09-11,78.29301452636719
2000-09-12,77.08038330078125
2000-09-13,78.87297058105469
2000-09-14,78.45121765136719
2000-09-15,77.0276870727539
2000-09-18,75.8150634765625
2000-09-19,78.60935974121094
2000-09-20,79.82196807861328
2000-09-21,74.02249145507812
2000-09-22,78.39847564697266
2000-09-25,76.31591796875
2000-09-26,75.44598388671875
2000-09-27,75.55144500732422
2000-09-28,77.23856353759766
2000-09-29,74.86603546142578
2000-10-02,73.1789321899414
2000-10-03,70.85911560058594
2000-10-04,72.22992706298828
2000-10-05,72.44083404541016
2000-10-06,70.01557159423828
2000-10-09,69.69925689697266
2000-10-10,66.06138610839844
2000-10-11,65.00692749023438
2000-10-12,63.372554779052734
2000-10-13,68.53936004638672
2000-10-16,69.17198944091797
2000-10-17,66.00869750976562
2000-10-18,65.79777526855469
2000-10-19,71.75538635253906
2000-10-20,72.80987548828125
2000-10-23,72.70441436767578
2000-10-24,69.59381866455078
2000-10-25,65.69234466552734
2000-10-26,67.37947845458984
2000-10-27,67.24766540527344
2000-10-30,64.75650787353516
2000-10-31,68.9216079711914
2000-11-01,68.32841491699219
2000-11-02,69.17198944091797
2000-11-03,70.06829071044922
2000-11-06,69.54107666015625
2000-11-07,69.2774429321289
2000-11-08,63.860225677490234
2000-11-09,63.84703826904297
2000-11-10,60.52553176879883
2000-11-13,60.61776351928711
2000-11-14,63.978858947753906
2000-11-15,65.27056121826172
2000-11-16,61.47449493408203
2000-11-17,61.43498229980469
2000-11-20,58.9306640625
2000-11-21,58.83837127685547
2000-11-22,56.2022705078125
2000-11-24,59.41831970214844
2000-11-27,58.68022155761719
2000-11-28,55.21370315551758
2000-11-29,53.09163284301758
2000-11-30,53.131168365478516
2000-12-01,53.98793411254883
2000-12-04,54.83147430419922
2000-12-05,59.62922286987305
2000-12-06,57.36214828491211
2000-12-07,56.096805572509766
2000-12-08,57.36214828491211
2000-12-11,62.73987579345703
2000-12-12,60.4464111328125
2000-12-13,57.98166275024414
2000-12-14,55.14780044555664
2000-12-15,53.88246536254883
2000-12-18,53.98793411254883
2000-12-19,49.87555694580078
2000-12-20,47.01534652709961
2000-12-21,47.29212951660156
2000-12-22,51.035438537597656
2000-12-26,51.351768493652344
2000-12-27,51.93173599243164
2000-12-28,51.82630157470703
2000-12-29,49.242889404296875
2001-01-02,45.07777786254883
2001-01-03,52.669864654541016
2001-01-04,51.72083282470703
2001-01-05,47.76665115356445
2001-01-08,48.29387283325195
2001-01-09,48.29387283325195
2001-01-10,50.77183532714844
2001-01-11,52.248085021972656
2001-01-12,52.9202880859375
2001-01-16,52.28761672973633
2001-01-17,53.88246536254883
2001-01-18,56.1495246887207
2001-01-19,55.93864440917969
2001-01-22,55.99135208129883
2001-01-23,57.164432525634766
2001-01-24,56.624053955078125
2001-01-25,54.409690856933594
2001-01-26,55.29279327392578
2001-01-29,56.51860427856445
2001-01-30,56.30768966674805
2001-01-31,54.24098205566406
2001-02-01,54.95801544189453
2001-02-02,51.92118835449219
2001-02-05,51.87900161743164
2001-02-06,51.96335220336914
2001-02-07,51.11979675292969
2001-02-08,49.59296798706055
2001-02-09,47.57685089111328
2001-02-12,48.15045928955078
2001-02-13,46.60676193237305
2001-02-14,48.46259307861328
2001-02-15,49.26397705078125
2001-02-16,46.505531311035156
2001-02-20,44.700313568115234
2001-02-21,43.44340515136719
2001-02-22,43.02159881591797
2001-02-23,43.17346954345703
2001-02-26,43.991722106933594
2001-02-27,41.334476470947266
2001-02-28,40.026981353759766
2001-03-01,41.165775299072266
2001-03-02,39.3942985534668
2001-03-05,40.11133575439453
2001-03-06,41.67191696166992
2001-03-07,41.68878936767578
2001-03-08,40.912715911865234
2001-03-09,38.04460525512695
2001-03-12,35.68263244628906
2001-03-13,37.49628829956055
2001-03-14,36.905792236328125
2001-03-15,35.55610275268555
2001-03-16,34.75471496582031
2001-03-19,36.492454528808594
2001-03-20,34.03767395019531
2001-03-21,34.03767395019531
2001-03-22,36.10441207885742
2001-03-23,36.10441207885742
2001-03-26,35.269287109375
2001-03-27,36.48400115966797
2001-03-28,33.48937225341797
2001-03-29,32.856693267822266
2001-03-30,33.02540969848633
2001-04-02,31.54920196533203
2001-04-03,29.237825393676758
2001-04-04,28.723257064819336
2001-04-05,31.473247528076172
2001-04-06,30.326019287109375
2001-04-09,31.253923416137695
2001-04-10,33.57373046875
2001-04-11,34.585994720458984
2001-04-12,36.10441207885742
2001-04-16,33.953346252441406
2001-04-17,34.79690933227539
2001-04-18,38.424217224121094
2001-04-19,40.743988037109375
2001-04-20,40.82835006713867
2001-04-23,38.0867805480957
2001-04-24,37.36975860595703
2001-04-25,38.04460525512695
2001-04-26,37.074501037597656
2001-04-27,38.0867805480957
2001-04-30,38.930355072021484
2001-05-01,40.533119201660156
2001-05-02,41.3176155090332
2001-05-03,39.47865676879883
2001-05-04,40.659645080566406
2001-05-07,39.81608963012695
2001-05-08,40.659645080566406
2001-05-09,39.26777648925781
2001-05-10,38.60979080200195
2001-05-11,38.424217224121094
2001-05-14,37.808406829833984
2001-05-15,38.0867805480957
2001-05-16,39.77390670776367
2001-05-17,40.406593322753906
2001-05-18,40.52468490600586
2001-05-21,43.063785552978516
2001-05-22,42.937259674072266
2001-05-23,41.039249420166016
2001-05-24,42.093692779541016
2001-05-25,41.32606506347656
2001-05-29,38.90504837036133
2001-05-30,37.47942352294922
2001-05-31,37.73249816894531
2001-06-01,38.84600830078125
2001-06-04,38.660396575927734
2001-06-05,40.36439514160156
2001-06-06,40.05228042602539
2001-06-07,41.08143997192383
2001-06-08,39.9426155090332
2001-06-11,38.84600830078125
2001-06-12,38.635108947753906
2001-06-13,37.580657958984375
2001-06-14,35.64044952392578
2001-06-15,35.935707092285156
2001-06-18,35.45486831665039
2001-06-19,35.27772521972656
2001-06-20,36.07912063598633
2001-06-21,36.568363189697266
2001-06-22,36.48400115966797
2001-06-25,36.576805114746094
2001-06-26,36.703346252441406
2001-06-27,36.93952941894531
2001-06-28,37.41191482543945
2001-06-29,38.550743103027344
2001-07-02,38.33986282348633
2001-07-03,38.5001335144043
2001-07-05,36.652732849121094
2001-07-06,35.13431930541992
2001-07-09,35.4379997253418
2001-07-10,34.164207458496094
2001-07-11,34.585994720458984
2001-07-12,36.779273986816406
2001-07-13,36.39967346191406
2001-07-16,35.72480773925781
2001-07-17,36.52619171142578
2001-07-18,35.13431930541992
2001-07-19,35.969444274902344
2001-07-20,35.13431930541992
2001-07-23,34.25702667236328
2001-07-24,33.86897659301758
2001-07-25,34.164207458496094
2001-07-26,34.670345306396484
2001-07-27,35.38739776611328
2001-07-30,35.176475524902344
2001-07-31,35.22712326049805
2001-08-01,36.35747528076172
2001-08-02,37.040775299072266
2001-08-03,36.42497253417969
2001-08-06,35.85132598876953
2001-08-07,35.66575622558594
2001-08-08,34.164207458496094
2001-08-09,34.307640075683594
2001-08-10,33.97865295410156
2001-08-13,34.670345306396484
2001-08-14,34.24857711791992
2001-08-15,32.98324203491211
2001-08-16,33.37127685546875
2001-08-17,31.85286521911621
2001-08-20,32.291507720947266
2001-08-21,30.950241088867188
2001-08-22,31.793819427490234
2001-08-23,31.481704711914062
2001-08-24,33.15195083618164
2001-08-27,33.19412612915039
2001-08-28,32.15653991699219
2001-08-29,31.68415069580078
2001-08-30,30.511611938476562
2001-08-31,30.899648666381836
2001-09-04,29.921096801757812
2001-09-05,29.80301284790039
2001-09-06,28.59672737121582
2001-09-07,28.42800521850586
2001-09-10,28.765439987182617
2001-09-17,26.319107055664062
2001-09-18,25.728607177734375
2001-09-19,25.28152847290039
2001-09-20,24.43796730041504
2001-09-21,23.779993057250977
2001-09-24,24.977848052978516
2001-09-25,25.05376625061035
2001-09-26,24.184898376464844
2001-09-27,24.024620056152344
2001-09-28,24.446401596069336
2001-10-01,24.23551368713379
2001-10-02,24.311431884765625
2001-10-03,26.150400161743164
2001-10-04,26.40346336364746
2001-10-05,26.791500091552734
2001-10-08,26.875864028930664
2001-10-09,26.226308822631836
2001-10-10,27.41573715209961
2001-10-11,29.271577835083008
2001-10-12,29.1450252532959
2001-10-15,29.01851463317871
2001-10-16,29.490915298461914
2001-10-17,27.373558044433594
2001-10-18,28.115907669067383
2001-10-19,28.301475524902344
2001-10-22,29.060678482055664
2001-10-23,29.212520599365234
2001-10-24,29.845199584960938
2001-10-25,31.043067932128906
2001-10-26,30.376630783081055
2001-10-29,28.714815139770508
2001-10-30,28.158065795898438
2001-10-31,28.59672737121582
2001-11-01,29.811443328857422
2001-11-02,30.030776977539062
2001-11-05,31.009313583374023
2001-11-06,32.21560287475586
2001-11-07,32.17341995239258
2001-11-08,31.84445571899414
2001-11-09,31.82756233215332
2001-11-12,32.05533218383789
2001-11-13,33.202571868896484
2001-11-14,33.43875503540039
2001-11-15,33.303768157958984
2001-11-16,33.21099090576172
2001-11-19,34.15578842163086
2001-11-20,32.57832336425781
2001-11-21,32.40961456298828
2001-11-23,33.13507843017578
2001-11-26,33.953346252441406
2001-11-27,33.91115188598633
2001-11-28,32.687992095947266
2001-11-29,33.70025634765625
2001-11-30,33.447181701660156
2001-12-03,32.87357711791992
2001-12-04,34.442596435546875
2001-12-05,36.146583557128906
2001-12-06,36.19720458984375
2001-12-07,35.201820373535156
2001-12-10,34.585994720458984
2001-12-11,34.780025482177734
2001-12-12,35.058406829833984
2001-12-13,33.540008544921875
2001-12-14,33.835243225097656
2001-12-17,34.417293548583984
2001-12-18,34.80533981323242
2001-12-19,34.172664642333984
2001-12-20,32.72174072265625
2001-12-21,33.303768157958984
2001-12-24,33.1688232421875
2001-12-26,33.480934143066406
2001-12-27,33.75086212158203
2001-12-28,34.02080535888672
2001-12-31,32.822967529296875
2002-01-02,33.835243225097656
2002-01-03,35.00778579711914
2002-01-04,35.15118408203125
2002-01-07,34.763145446777344
2002-01-08,34.999351501464844
2002-01-09,34.678794860839844
2002-01-10,34.90656661987305
2002-01-11,34.45947265625
2002-01-14,33.70869827270508
2002-01-15,34.02927017211914
2002-01-16,32.71328353881836
2002-01-17,33.447181701660156
2002-01-18,32.55303955078125
2002-01-22,31.54920196533203
2002-01-23,32.41804504394531
2002-01-24,32.84828186035156
2002-01-25,32.755470275878906
2002-01-28,32.9410514831543
2002-01-29,32.038455963134766
2002-01-30,32.283084869384766
2002-01-31,32.48551940917969
2002-02-01,32.17341995239258
2002-02-04,31.14426040649414
2002-02-05,30.62970542907715
2002-02-06,30.418806076049805
2002-02-07,29.684925079345703
2002-02-08,30.511611938476562
2002-02-11,30.899648666381836
2002-02-12,30.64657211303711
2002-02-13,31.169591903686523
2002-02-14,31.110530853271484
2002-02-15,30.182621002197266
2002-02-19,29.254690170288086
2002-02-20,29.651159286499023
2002-02-21,28.242431640625
2002-02-22,28.385828018188477
2002-02-25,29.533077239990234
2002-02-26,29.42340660095215
2002-02-27,29.01851463317871
2002-02-28,28.495494842529297
2002-03-01,30.148880004882812
2002-03-04,31.338300704956055
2002-03-05,31.566059112548828
2002-03-06,31.717906951904297
2002-03-07,31.785367965698242
2002-03-08,32.620513916015625
2002-03-11,32.502410888671875
2002-03-12,32.05533218383789
2002-03-13,31.279245376586914
2002-03-14,31.093664169311523
2002-03-15,31.405776977539062
2002-03-18,31.582914352416992
2002-03-19,31.53234100341797
2002-03-20,30.418806076049805
2002-03-21,31.228633880615234
2002-03-22,30.941844940185547
2002-03-25,29.997039794921875
2002-03-26,30.275405883789062
2002-03-27,30.039222717285156
2002-03-28,30.418806076049805
2002-04-01,31.000869750976562
2002-04-02,29.600561141967773
2002-04-03,29.549945831298828
2002-04-04,29.32219696044922
2002-04-05,28.993192672729492
2002-04-08,29.35593032836914
2002-04-09,28.3352108001709
2002-04-10,28.546104431152344
2002-04-11,27.83751678466797
2002-04-12,28.276161193847656
2002-04-15,28.50393295288086
2002-04-16,29.693363189697266
2002-04-17,29.541513442993164
2002-04-18,28.976322174072266
2002-04-19,29.069120407104492
2002-04-22,28.3352108001709
2002-04-23,27.845958709716797
2002-04-24,27.41573715209961
2002-04-25,27.34825325012207
2002-04-26,26.184146881103516
2002-04-29,26.251623153686523
2002-04-30,26.766199111938477
2002-05-01,26.622793197631836
2002-05-02,25.73704719543457
2002-05-03,25.087507247924805
2002-05-06,24.43796730041504
2002-05-07,24.210201263427734
2002-05-08,26.799938201904297
2002-05-09,26.108213424682617
2002-05-10,24.935659408569336
2002-05-13,25.947935104370117
2002-05-14,27.474781036376953
2002-05-15,27.67723846435547
2002-05-16,27.71942138671875
2002-05-17,27.778461456298828
2002-05-20,27.171100616455078
2002-05-21,26.42876625061035
2002-05-22,26.48781394958496
2002-05-23,27.01925277709961
2002-05-24,26.352846145629883
2002-05-28,26.234752655029297
2002-05-29,25.543031692504883
2002-05-30,25.762357711791992
2002-05-31,25.3405704498291
2002-06-03,24.446401596069336
2002-06-04,24.766952514648438
2002-06-05,25.020015716552734
2002-06-06,24.362043380737305
2002-06-07,23.872785568237305
2002-06-10,23.83060646057129
2002-06-11,23.16419219970703
2002-06-12,23.501619338989258
2002-06-13,23.34976577758789
2002-06-14,23.299161911010742
2002-06-17,24.092105865478516
2002-06-18,24.480144500732422
2002-06-19,23.062963485717773
2002-06-20,22.32062530517578
2002-06-21,21.78074836730957
2002-06-24,22.21095848083496
2002-06-25,21.477069854736328
2002-06-26,21.6373348236084
2002-06-27,22.10973358154297
2002-06-28,22.016948699951172
2002-07-01,20.962499618530273
2002-07-02,20.203296661376953
2002-07-03,20.878131866455078
2002-07-05,22.21940040588379
2002-07-08,21.409591674804688
2002-07-09,20.802221298217773
2002-07-10,20.16111183166504
2002-07-11,20.920316696166992
2002-07-12,20.920316696166992
2002-07-15,21.569860458374023
2002-07-16,21.249298095703125
2002-07-17,21.6373348236084
2002-07-18,20.86126708984375
2002-07-19,20.237031936645508
2002-07-22,19.739328384399414
2002-07-23,18.895771026611328
2002-07-24,19.924909591674805
2002-07-25,18.769235610961914
2002-07-26,19.12352752685547
2002-07-29,20.102062225341797
2002-07-30,20.50697135925293
2002-07-31,20.11893653869629
2002-08-01,19.17414665222168
2002-08-02,18.769235610961914
2002-08-05,18.085952758789062
2002-08-06,18.980127334594727
2002-08-07,19.233186721801758
2002-08-08,19.882728576660156
2002-08-09,19.680282592773438
2002-08-12,19.739328384399414
2002-08-13,19.064483642578125
2002-08-14,20.27921485900879
2002-08-15,20.69255828857422
2002-08-16,20.83595848083496
2002-08-19,21.342100143432617
2002-08-20,21.249298095703125
2002-08-21,21.721702575683594
2002-08-22,22.067556381225586
2002-08-23,21.21556282043457
2002-08-26,21.29991912841797
2002-08-27,20.557584762573242
2002-08-28,19.80681610107422
2002-08-29,20.068317413330078
2002-08-30,19.815248489379883
2002-09-03,19.098234176635742
2002-09-04,19.17414665222168
2002-09-05,18.701744079589844
2002-09-06,19.275371551513672
2002-09-09,19.469383239746094
2002-09-10,19.950227737426758
2002-09-11,19.781513214111328
2002-09-12,19.241622924804688
2002-09-13,19.393468856811523
2002-09-16,19.115095138549805
2002-09-17,18.71018409729004
2002-09-18,18.499303817749023
2002-09-19,18.204050064086914
2002-09-20,18.27996063232422
2002-09-23,17.731653213500977
2002-09-24,17.740097045898438
2002-09-25,18.448686599731445
2002-09-26,18.220924377441406
2002-09-27,17.976287841796875
2002-09-30,17.47857666015625
2002-10-01,18.541481018066406
2002-10-02,17.925662994384766
2002-10-03,17.495458602905273
2002-10-04,17.166467666625977
2002-10-07,17.006196975708008
2002-10-08,17.039941787719727
2002-10-09,16.92184066772461
2002-10-10,17.782268524169922
2002-10-11,18.743927001953125
2002-10-14,18.963260650634766
2002-10-15,19.874296188354492
2002-10-16,19.216320037841797
2002-10-17,19.865863800048828
2002-10-18,20.085186004638672
2002-10-21,20.490093231201172
2002-10-22,20.36356544494629
2002-10-23,20.751602172851562
2002-10-24,20.228593826293945
2002-10-25,20.83595848083496
2002-10-28,20.6588077545166
2002-10-29,20.17798614501953
2002-10-30,20.717853546142578
2002-10-31,20.709421157836914
2002-11-01,21.29991912841797
2002-11-04,21.848236083984375
2002-11-05,22.016948699951172
2002-11-06,22.329071044921875
2002-11-07,21.544557571411133
2002-11-08,21.148082733154297
2002-11-11,20.50697135925293
2002-11-12,21.02997398376465
2002-11-13,21.283039093017578
2002-11-14,22.016948699951172
2002-11-15,22.303756713867188
2002-11-18,21.974773406982422
2002-11-19,21.6373348236084
2002-11-20,22.556833267211914
2002-11-21,23.39195442199707
