ticker,weight,pct,price,target_usd,shares
STX,0.26307119746024793,26.307119746024792,593.0700073242188,105.22847898409917,0.177430113957142
MU,0.217082380718571,21.7082380718571,519.5802001953125,86.8329522874284,0.1671213650073415
CEG,0.10228514860177691,10.228514860177691,315.69000244140625,40.914059440710766,0.12960201186068487
DDOG,0.10228514860177691,10.228514860177691,132.6300048828125,40.914059440710766,0.3084826806487799
TSLA,0.10228514860177691,10.228514860177691,380.010009765625,40.914059440710766,0.10766574139966714
AMAT,0.07179292952673684,7.179292952673684,402.2799987792969,28.717171810694737,0.07138602937714002
KLAC,0.07179292952673684,7.179292952673684,1881.010009765625,28.717171810694737,0.015266889416645323
PYPL,0.06940511696237667,6.9405116962376665,49.76499938964844,27.762046784950666,0.5578628981300745
